student_id,pais,edad,genero,plan,escuela_principal,dispositivo_principal,objetivo_estudiante,nivel_educativo,experiencia_tech_anios,meses_suscrito,tipo_pago,dias_para_renovacion,intentos_pago_fallidos,fecha_registro,dias_en_gratuito_antes_pago,cursos_inscritos,tasa_completado,cursos_completados,certificados_obtenidos,rutas_inscritas,rutas_completadas,examenes_ruta_aprobados,interes_Prog,interes_DataSci,interes_Web,interes_Ingles,interes_Marketing,interes_Diseno,interes_Gestion,interes_SoftSkills,interes_Cloud,interes_Otros,dias_desde_ultimo_login,dias_desde_ultima_clase,sesiones_ultimo_mes,horas_vistas_total,horas_vistas_ultimo_mes,promedio_clases_semana,horas_semana_1,horas_semana_2,horas_semana_3,horas_semana_4,variacion_sesiones_vs_mes_anterior,racha_dias_maxima,racha_dias_actual,liveclasses_asistidas,hora_pico_uso,preguntas_en_foro,respuestas_en_foro,upvotes_recibidos,tutoriales_publicados,platzi_rank,nivel_rewards,tickets_soporte,dias_resolucion_promedio,nps_score,churn
PLZ-01197,Paraguay,29,Masculino,Basic,Escuela de Data Science e Inteligencia Artificial,Mobile,Conseguir empleo tech,Universitario completo,1,6,Mensual,25.0,1,2022-11-06,11,1,0.51,0,0,1,0,0,0.03,0.44,0.16,0.31,0.39,0.21,0.43,0.1,0.1,0.16,2,7,5,3,3,0.8,0.7,1.0,1.0,0.8,1.2,5,0,0,20,3,5,8,0,220,Estandar,1,5.7,6.0,1
PLZ-01198,Guatemala,32,Masculino,Gratuito,Escuela de Data Science e Inteligencia Artificial,Desktop,Ascender en trabajo actual,Universitario en curso,1,12,Sin_suscripcion,-1.0,0,2025-01-19,10,1,0.07,0,0,0,0,0,0.35,0.29,0.57,0.24,0.37,0.14,0.07,0.56,0.27,0.45,128,133,3,4,1,0.2,0.0,0.0,0.0,0.0,-7.0,11,0,0,10,5,9,15,0,189,Estandar,1,6.2,9.0,1
PLZ-01199,Perú,30,No especifica,Gratuito,Escuela de Marketing Digital,Desktop,Conseguir empleo tech,Secundaria,1,2,Sin_suscripcion,-1.0,0,2022-09-19,6,3,0.17,0,0,0,0,0,0.2,0.06,0.21,0.31,0.3,0.37,0.6,0.37,0.14,0.1,37,45,0,10,1,0.2,0.0,0.0,0.0,0.0,-2.0,1,0,0,21,5,9,8,0,92,Estandar,2,4.2,10.0,1
PLZ-01200,México,25,Masculino,Gratuito,Escuela de Marketing Digital,Mobile,Conseguir empleo tech,Universitario en curso,2,1,Sin_suscripcion,-1.0,0,2024-03-19,2,1,0.09,0,0,1,0,0,0.05,0.32,0.29,0.58,0.07,0.06,0.18,0.45,0.01,0.17,232,242,1,3,1,0.2,0.0,0.0,0.0,0.0,1.4,0,0,0,9,6,4,6,0,83,Estandar,1,2.2,,1
PLZ-01201,Perú,28,Masculino,Gratuito,Escuela de Data Science e Inteligencia Artificial,Desktop,Freelance / proyectos propios,Posgrado,2,2,Sin_suscripcion,-1.0,0,2023-03-14,54,1,0.04,0,0,1,0,0,0.25,0.18,0.53,0.49,0.12,0.65,0.38,0.21,0.5,0.16,168,179,1,4,1,0.2,0.0,0.0,0.0,0.0,-6.7,8,0,0,20,4,2,3,0,59,Estandar,2,1.3,10.0,1
PLZ-01202,México,32,Masculino,Expert,Escuela de Gestion y Liderazgo,Mobile,Conseguir empleo tech,Posgrado,3,10,Anual,135.0,1,2023-06-06,36,10,0.42,4,3,0,0,0,0.06,0.25,0.08,0.06,0.03,0.09,0.04,0.02,0.05,0.2,2,9,10,50,10,2.5,2.3,3.3,2.9,3.6,1.0,1,0,5,22,2,3,4,0,356,Estandar,0,0.0,3.0,0
PLZ-01203,México,24,Femenino,Basic,Escuela de Soft Skills,Desktop,Freelance / proyectos propios,Universitario en curso,2,2,Mensual,12.0,1,2025-02-15,20,3,0.34,1,0,1,0,0,0.2,0.04,0.1,0.18,0.2,0.04,0.45,0.16,0.0,0.07,14,25,3,13,13,3.2,2.0,3.1,4.6,3.1,3.9,28,0,5,15,3,5,2,1,181,Estandar,1,4.4,9.0,0
PLZ-01204,México,27,Femenino,Basic,Escuela de E-commerce y Negocios Digitales,Desktop,Emprender startup,Posgrado,0,10,Mensual,2.0,0,2025-04-12,16,2,0.2,0,0,0,0,0,0.26,0.19,0.11,0.16,0.37,0.24,0.27,0.26,0.17,0.11,0,12,4,7,7,1.8,1.7,1.5,1.7,1.0,-6.2,29,1,4,2,4,4,2,0,238,Estandar,1,3.3,8.0,0
PLZ-01205,Colombia,25,Masculino,Expert,Escuela de Programacion y Software,Tablet,Cambiar de carrera,Secundaria,5,15,Anual,227.0,0,2022-08-18,24,15,0.25,3,2,2,0,0,0.21,0.19,0.54,0.31,0.04,0.02,0.35,0.22,0.22,0.27,9,15,9,61,9,2.2,2.7,2.1,2.3,3.1,3.9,7,0,5,18,5,4,11,0,618,Estandar,0,0.0,8.0,1
PLZ-01206,Perú,17,Masculino,Expert Duo,Escuela de Data Science e Inteligencia Artificial,Mobile,Conseguir empleo tech,Universitario en curso,2,20,Cuotas x4,143.0,1,2022-06-06,31,15,0.54,8,7,2,1,1,0.22,0.44,0.08,0.44,0.47,0.03,0.1,0.61,0.01,0.04,11,12,17,112,3,0.8,0.5,0.9,0.4,0.8,2.7,4,0,0,15,9,1,0,0,1564,Pro,0,0.0,7.0,0
PLZ-01207,Argentina,32,Masculino,Expert Family,Escuela de Soft Skills,Desktop,Freelance / proyectos propios,Universitario completo,0,1,Anual,263.0,0,2022-11-30,4,13,0.23,2,1,1,0,0,0.2,0.06,0.08,0.22,0.11,0.25,0.3,0.35,0.48,0.11,0,1,22,67,21,5.2,4.3,7.6,4.8,3.3,1.0,23,6,2,6,5,2,5,0,138,Estandar,0,0.0,7.0,0
PLZ-01208,Colombia,39,Masculino,Expert,Escuela de Programacion y Software,Desktop,Emprender startup,Tecnico,0,26,Anual,355.0,3,2023-12-13,46,12,0.35,4,3,3,1,1,0.08,0.43,0.06,0.32,0.32,0.13,0.07,0.19,0.36,0.11,20,20,10,98,18,4.5,4.4,6.5,6.4,4.1,2.0,6,0,7,18,2,8,17,0,1245,Pro,1,1.3,8.0,1
PLZ-01209,México,21,Masculino,Expert,Escuela de Programacion y Software,Desktop,Conseguir empleo tech,Tecnico,5,20,Anual,112.0,0,2024-01-14,0,10,0.39,3,2,0,0,0,0.38,0.28,0.11,0.14,0.02,0.21,0.15,0.25,0.19,0.34,49,52,1,51,0,0.0,0.0,0.0,0.0,0.0,-5.6,10,0,0,18,3,2,6,0,889,Estandar,0,0.0,9.0,0
PLZ-01210,Otros,32,No especifica,Basic,Escuela de Videojuegos,Desktop,Ascender en trabajo actual,Universitario completo,5,1,Mensual,1.0,2,2024-09-03,55,2,0.42,0,0,3,1,1,0.31,0.08,0.16,0.28,0.45,0.31,0.02,0.11,0.18,0.11,32,41,1,5,0,0.0,0.0,0.0,0.0,0.0,-9.2,6,0,0,14,2,9,11,0,774,Estandar,0,0.0,10.0,1
PLZ-01211,Colombia,21,Masculino,Gratuito,Escuela de Data Science e Inteligencia Artificial,Tablet,Emprender startup,Universitario completo,2,1,Sin_suscripcion,-1.0,0,2022-10-26,5,3,0.37,1,0,0,0,0,0.46,0.15,0.18,0.05,0.21,0.29,0.44,0.23,0.19,0.12,102,111,0,15,1,0.2,0.0,0.0,0.0,0.0,-7.9,26,0,0,20,4,8,19,0,117,Estandar,2,4.4,8.0,0
PLZ-01212,Colombia,27,Masculino,Gratuito,Escuela de Desarrollo Web,Mobile,Conseguir empleo tech,Posgrado,1,1,Sin_suscripcion,-1.0,0,2023-12-21,36,1,0.14,0,0,2,0,0,0.37,0.38,0.25,0.07,0.42,0.08,0.08,0.14,0.14,0.08,30,40,1,4,1,0.2,0.0,0.0,0.0,0.0,-7.9,9,0,0,23,1,5,6,0,35,Estandar,1,3.8,5.0,0
PLZ-01213,México,36,Femenino,Basic,Escuela de Desarrollo Web,Desktop,Emprender startup,Tecnico,2,1,Mensual,12.0,0,2022-01-13,3,4,0.26,1,0,2,0,0,0.28,0.08,0.01,0.32,0.47,0.19,0.23,0.03,0.26,0.15,1,11,3,19,10,2.5,2.4,1.4,1.3,1.8,-1.0,19,2,1,18,3,7,12,0,103,Estandar,1,1.5,7.0,0
PLZ-01214,Chile,23,Masculino,Expert Family,Escuela de Soft Skills,Desktop,Ascender en trabajo actual,Universitario en curso,3,24,Anual,206.0,1,2023-12-02,26,17,0.2,3,2,0,0,0,0.1,0.07,0.37,0.08,0.07,0.07,0.45,0.23,0.58,0.14,5,14,20,94,25,6.2,8.7,3.9,6.9,4.3,-0.9,2,0,5,1,3,2,1,0,1065,Estandar,0,0.0,9.0,0
PLZ-01215,Argentina,26,Femenino,Gratuito,Escuela de Data Science e Inteligencia Artificial,Mobile,Conseguir empleo tech,Universitario en curso,7,1,Sin_suscripcion,-1.0,0,2023-01-18,29,4,0.42,1,0,2,0,0,0.07,0.03,0.07,0.09,0.22,0.36,0.49,0.01,0.26,0.05,13,14,1,23,4,1.0,0.8,0.8,1.4,1.3,1.0,2,0,0,11,1,6,14,0,83,Estandar,0,0.0,10.0,0
PLZ-01216,México,16,Masculino,Gratuito,Escuela de Videojuegos,Desktop,Ascender en trabajo actual,Posgrado,3,5,Sin_suscripcion,-1.0,0,2022-06-24,30,1,0.12,0,0,2,0,0,0.48,0.27,0.04,0.22,0.21,0.52,0.07,0.47,0.35,0.25,34,35,0,3,1,0.2,0.0,0.0,0.0,0.0,-6.1,37,0,0,11,1,9,21,0,104,Estandar,3,1.8,6.0,1
PLZ-01217,México,23,Masculino,Gratuito,Escuela de Ingles,Mobile,Ascender en trabajo actual,Universitario en curso,1,3,Sin_suscripcion,-1.0,0,2023-02-07,20,1,0.09,0,0,1,0,0,0.03,0.11,0.51,0.25,0.3,0.29,0.1,0.21,0.1,0.08,3,14,1,2,2,0.5,0.7,0.5,0.7,0.4,-1.5,34,0,0,9,3,7,4,0,151,Estandar,1,3.1,5.0,0
PLZ-01218,Argentina,16,No especifica,Expert,Escuela de Desarrollo Web,Mobile,Conseguir empleo tech,Universitario en curso,0,5,Anual,192.0,2,2023-10-05,5,9,0.23,2,1,2,0,0,0.2,0.08,0.17,0.16,0.23,0.14,0.43,0.49,0.1,0.18,8,14,11,34,6,1.5,1.2,1.6,2.2,1.5,4.8,10,0,2,12,3,7,10,0,207,Estandar,0,0.0,8.0,1
PLZ-01219,Argentina,29,Femenino,Basic,Escuela de Data Science e Inteligencia Artificial,Mobile,Ascender en trabajo actual,Tecnico,0,1,Mensual,20.0,0,2024-05-24,8,9,0.21,1,0,1,0,0,0.15,0.41,0.3,0.27,0.47,0.23,0.09,0.0,0.09,0.04,2,5,5,30,27,6.8,7.2,8.2,4.0,6.3,4.3,10,0,1,11,4,5,3,0,90,Estandar,0,0.0,9.0,0
PLZ-01220,México,31,Masculino,Basic,Escuela de Data Science e Inteligencia Artificial,Mobile,Ascender en trabajo actual,Universitario completo,3,1,Mensual,13.0,0,2023-04-01,22,3,0.47,1,0,1,0,0,0.06,0.4,0.24,0.09,0.37,0.26,0.18,0.2,0.04,0.09,80,92,2,11,0,0.0,0.0,0.0,0.0,0.0,-5.4,0,0,0,4,3,4,13,0,96,Estandar,1,2.8,5.0,1
PLZ-01221,Uruguay,25,Femenino,Gratuito,Escuela de Ingles,Mobile,Ascender en trabajo actual,Universitario en curso,0,1,Sin_suscripcion,-1.0,0,2023-11-11,33,1,0.24,0,0,0,0,0,0.3,0.35,0.35,0.31,0.04,0.23,0.05,0.12,0.16,0.12,25,27,3,1,1,0.2,0.3,0.1,0.3,0.2,-2.6,2,0,0,15,2,5,4,0,40,Estandar,1,5.9,8.0,0
PLZ-01222,México,28,Femenino,Basic,Escuela de Desarrollo Web,Tablet,Conseguir empleo tech,Secundaria,2,1,Mensual,6.0,0,2022-09-25,12,4,0.53,2,1,1,0,0,0.34,0.49,0.23,0.18,0.15,0.3,0.54,0.29,0.31,0.34,4,7,8,27,14,3.5,4.0,4.2,2.5,4.1,-4.3,47,0,4,17,5,5,11,0,129,Estandar,0,0.0,4.0,0
PLZ-01223,Colombia,25,Masculino,Gratuito,Escuela de E-commerce y Negocios Digitales,Desktop,Aprender por curiosidad,Universitario en curso,3,1,Sin_suscripcion,-1.0,0,2023-11-02,185,1,0.33,0,0,2,0,0,0.07,0.19,0.26,0.1,0.09,0.13,0.19,0.16,0.2,0.18,44,45,2,3,1,0.2,0.0,0.0,0.0,0.0,-6.7,0,0,0,21,1,4,5,0,33,Estandar,0,0.0,9.0,0
PLZ-01224,Bolivia,31,Masculino,Expert,Escuela de Desarrollo Web,Mobile,Ascender en trabajo actual,Universitario en curso,1,37,Anual,82.0,0,2023-11-06,14,8,0.49,3,2,3,1,1,0.21,0.47,0.25,0.52,0.1,0.15,0.14,0.23,0.17,0.23,6,13,10,44,15,3.8,4.7,2.4,2.2,4.5,-1.4,21,0,3,11,5,3,3,2,1680,Pro,4,3.0,,1
PLZ-01225,Colombia,27,No especifica,Gratuito,Escuela de Desarrollo Web,Desktop,Aprender por curiosidad,Tecnico,3,4,Sin_suscripcion,-1.0,0,2022-12-06,194,1,0.05,0,0,4,0,0,0.32,0.33,0.12,0.42,0.23,0.19,0.13,0.05,0.27,0.07,0,6,9,2,2,0.5,0.3,0.7,0.3,0.4,0.8,24,5,0,14,2,5,2,0,114,Estandar,1,3.9,8.0,0
PLZ-01226,Argentina,16,Masculino,Expert,Escuela de Desarrollo Web,Desktop,Aprender por curiosidad,Tecnico,3,21,Anual,159.0,0,2024-11-16,4,7,0.57,3,2,1,0,0,0.25,0.2,0.06,0.26,0.37,0.11,0.13,0.03,0.53,0.07,32,41,1,47,1,0.2,0.0,0.0,0.0,0.0,-4.4,12,0,0,11,4,7,24,0,814,Estandar,1,1.9,10.0,0
PLZ-01227,Colombia,32,Femenino,Expert,Escuela de Gestion y Liderazgo,Desktop,Conseguir empleo tech,Posgrado,2,12,Anual,314.0,0,2023-07-18,4,16,0.55,8,7,3,1,0,0.56,0.08,0.35,0.3,0.18,0.28,0.31,0.26,0.58,0.27,26,34,12,166,18,4.5,4.8,3.5,5.7,4.1,0.6,10,0,5,9,2,3,8,0,1079,Estandar,1,1.2,9.0,0
PLZ-01228,México,24,Femenino,Expert,Escuela de Desarrollo Web,Mobile,Conseguir empleo tech,Secundaria,7,25,Anual,268.0,0,2022-05-15,3,9,0.66,5,4,0,0,0,0.21,0.29,0.35,0.53,0.21,0.29,0.12,0.47,0.11,0.03,8,9,7,56,12,3.0,2.8,4.1,1.9,3.1,4.6,5,0,2,17,4,2,7,0,618,Estandar,1,3.4,4.0,0
PLZ-01229,Costa Rica,19,Femenino,Basic,Escuela de Data Science e Inteligencia Artificial,Desktop,Emprender startup,Tecnico,3,2,Mensual,18.0,0,2024-03-23,4,6,0.12,0,0,2,0,0,0.1,0.52,0.11,0.18,0.03,0.08,0.57,0.28,0.48,0.19,173,186,0,10,0,0.0,0.0,0.0,0.0,0.0,-7.8,2,0,0,1,4,9,25,0,133,Estandar,4,3.1,7.0,1
PLZ-01230,Colombia,24,Masculino,Basic,Escuela de Soft Skills,Mobile,Aprender por curiosidad,Universitario en curso,1,1,Mensual,30.0,0,2024-03-11,69,8,0.35,2,1,2,0,0,0.47,0.18,0.15,0.16,0.35,0.14,0.05,0.2,0.11,0.06,7,11,2,42,11,2.8,3.1,2.2,3.2,2.5,-1.0,11,0,3,14,3,7,23,0,140,Estandar,1,3.9,4.0,0
PLZ-01231,Ecuador,16,Masculino,Gratuito,Escuela de Ingles,Mobile,Conseguir empleo tech,Posgrado,5,2,Sin_suscripcion,-1.0,0,2024-11-06,59,3,0.25,0,0,0,0,0,0.19,0.26,0.13,0.11,0.11,0.25,0.07,0.21,0.01,0.54,10,15,3,8,2,0.5,0.4,0.5,0.5,0.7,-5.8,36,0,0,21,2,4,15,0,104,Estandar,4,4.2,10.0,1
PLZ-01232,México,19,Femenino,Expert,Escuela de Ingles,Desktop,Freelance / proyectos propios,Tecnico,5,32,Cuotas x4,284.0,0,2023-09-20,33,14,0.39,5,4,1,0,0,0.16,0.2,0.16,0.07,0.16,0.55,0.1,0.14,0.19,0.34,21,33,14,74,17,4.2,3.5,3.8,2.7,2.4,0.1,12,0,6,1,5,6,17,0,836,Estandar,0,0.0,10.0,0
PLZ-01233,México,27,Masculino,Expert,Escuela de Ingles,Mobile,Conseguir empleo tech,Universitario completo,5,1,Cuotas x4,230.0,0,2024-03-16,4,9,0.27,2,1,2,0,0,0.14,0.07,0.53,0.08,0.41,0.24,0.29,0.09,0.07,0.04,1,9,12,28,24,6.0,3.4,4.3,3.6,7.3,5.1,16,14,3,14,3,5,9,0,138,Estandar,0,0.0,9.0,0
PLZ-01234,México,28,Masculino,Expert,Escuela de Marketing Digital,Mobile,Conseguir empleo tech,Posgrado,3,3,Anual,289.0,0,2023-02-22,21,10,0.22,2,1,3,0,0,0.17,0.59,0.05,0.33,0.02,0.12,0.25,0.19,0.54,0.44,7,11,10,40,24,6.0,4.1,7.5,6.5,3.2,4.3,0,0,1,9,4,3,8,0,185,Estandar,3,5.3,,0
PLZ-01235,Argentina,28,Masculino,Expert,Escuela de Data Science e Inteligencia Artificial,Mobile,Ascender en trabajo actual,Universitario en curso,1,4,Anual,330.0,0,2024-12-08,20,10,0.42,4,3,3,1,1,0.09,0.53,0.16,0.05,0.08,0.46,0.18,0.16,0.32,0.19,11,22,8,72,5,1.2,1.2,1.3,1.3,0.7,0.6,4,0,7,15,5,3,7,0,999,Estandar,2,6.0,10.0,1
PLZ-01236,México,27,Masculino,Expert Duo,Escuela de Programacion y Software,Desktop,Conseguir empleo tech,Universitario en curso,1,1,Anual,206.0,1,2024-12-20,10,16,0.25,4,3,1,0,0,0.48,0.19,0.16,0.37,0.14,0.23,0.12,0.25,0.08,0.11,20,33,18,103,6,1.5,0.8,2.1,1.9,2.2,-0.8,61,0,2,14,2,6,21,0,185,Estandar,1,1.9,7.0,1
PLZ-01237,Venezuela,22,No especifica,Expert,Escuela de Gestion y Liderazgo,Mobile,Cambiar de carrera,Universitario completo,3,3,Cuotas x4,5.0,0,2024-10-04,9,5,0.1,0,0,2,0,0,0.2,0.14,0.13,0.32,0.21,0.34,0.44,0.17,0.25,0.3,1,7,7,8,8,2.0,1.1,2.1,1.2,1.1,2.5,12,12,6,17,2,1,0,0,61,Estandar,1,3.5,9.0,1
PLZ-01238,Colombia,26,Masculino,Gratuito,Escuela de Programacion y Software,Mobile,Emprender startup,Universitario completo,0,1,Sin_suscripcion,-1.0,0,2022-05-26,16,3,0.41,1,0,3,1,1,0.26,0.13,0.35,0.29,0.3,0.12,0.28,0.58,0.04,0.33,40,46,0,14,0,0.0,0.0,0.0,0.0,0.0,-6.0,5,0,0,20,3,6,6,0,777,Estandar,1,3.2,10.0,0
PLZ-01239,Guatemala,24,No especifica,Expert,Escuela de Diseno Grafico,Desktop,Freelance / proyectos propios,Universitario completo,5,36,Anual,153.0,0,2023-12-03,10,7,0.51,3,2,3,1,1,0.12,0.06,0.55,0.01,0.05,0.22,0.22,0.35,0.03,0.7,6,13,10,40,25,6.2,3.9,4.5,3.2,7.0,0.1,7,0,4,20,3,5,14,0,1794,Pro,2,5.2,2.0,0
PLZ-01240,México,17,Masculino,Gratuito,Escuela de Programacion y Software,Desktop,Conseguir empleo tech,Universitario completo,1,3,Sin_suscripcion,-1.0,0,2024-10-26,145,3,0.0,0,0,1,0,0,0.06,0.36,0.0,0.71,0.05,0.13,0.43,0.21,0.08,0.02,35,48,1,7,1,0.2,0.0,0.0,0.0,0.0,-5.6,21,0,0,20,1,3,2,0,117,Estandar,0,0.0,3.0,1
PLZ-01241,Venezuela,22,Femenino,Expert,Escuela de Data Science e Inteligencia Artificial,Desktop,Ascender en trabajo actual,Universitario en curso,3,37,Cuotas x4,243.0,0,2024-05-12,75,4,0.66,2,1,1,0,0,0.39,0.19,0.04,0.07,0.07,0.5,0.41,0.47,0.39,0.4,13,19,11,32,16,4.0,4.3,4.3,3.1,2.6,1.5,6,0,6,13,4,5,11,0,1146,Estandar,0,0.0,10.0,0
PLZ-01242,Perú,32,Masculino,Basic,Escuela de Programacion y Software,Mobile,Ascender en trabajo actual,Universitario completo,2,1,Mensual,30.0,3,2023-03-08,21,6,0.1,0,0,2,0,0,0.04,0.3,0.28,0.39,0.06,0.3,0.15,0.37,0.31,0.33,35,38,0,19,1,0.2,0.0,0.0,0.0,0.0,-3.7,7,0,0,8,3,7,21,0,69,Estandar,0,0.0,5.0,1
PLZ-01243,Perú,36,Femenino,Gratuito,Escuela de Desarrollo Web,Desktop,Ascender en trabajo actual,Tecnico,2,1,Sin_suscripcion,-1.0,0,2022-12-10,38,1,0.03,0,0,1,0,0,0.25,0.25,0.14,0.03,0.2,0.32,0.04,0.22,0.28,0.34,10,21,2,4,4,1.0,0.9,1.2,0.7,1.0,-0.9,2,0,0,10,3,6,7,0,56,Estandar,0,0.0,8.0,0
PLZ-01244,Chile,30,Femenino,Expert Duo,Escuela de Marketing Digital,Desktop,Conseguir empleo tech,Universitario completo,5,2,Anual,316.0,0,2023-09-10,62,17,0.6,10,8,2,1,0,0.12,0.35,0.45,0.26,0.33,0.34,0.03,0.42,0.47,0.03,1,1,16,160,6,1.5,1.3,0.9,1.7,2.1,0.5,3,2,3,20,3,7,21,0,844,Estandar,0,0.0,10.0,0
PLZ-01245,Perú,36,Masculino,Expert,Escuela de Programacion y Software,Mobile,Freelance / proyectos propios,Universitario completo,3,31,Cuotas x4,289.0,0,2024-02-18,38,10,0.38,3,2,2,0,0,0.19,0.7,0.08,0.33,0.13,0.17,0.24,0.1,0.02,0.35,13,19,5,67,4,1.0,1.3,1.1,0.7,0.6,1.1,11,0,4,22,3,5,11,0,1085,Estandar,0,0.0,10.0,0
PLZ-01246,Argentina,27,Femenino,Basic,Escuela de Data Science e Inteligencia Artificial,Desktop,Ascender en trabajo actual,Tecnico,1,1,Mensual,21.0,0,2023-06-17,0,6,0.22,1,0,0,0,0,0.19,0.06,0.2,0.17,0.14,0.15,0.08,0.12,0.04,0.08,23,26,4,34,5,1.2,1.2,1.2,1.2,0.9,3.6,58,0,2,14,8,7,3,0,128,Estandar,1,2.2,6.0,1
PLZ-01247,México,37,Masculino,Gratuito,Escuela de Cloud Computing,Mobile,Emprender startup,Secundaria,0,1,Sin_suscripcion,-1.0,0,2023-05-02,84,2,0.05,0,0,2,0,0,0.55,0.41,0.53,0.32,0.16,0.15,0.06,0.47,0.11,0.35,10,22,2,8,8,2.0,2.8,2.8,1.5,1.5,0.7,17,0,0,7,2,3,9,0,60,Estandar,0,0.0,9.0,0
PLZ-01248,México,39,Femenino,Expert,Escuela de Desarrollo Web,Desktop,Emprender startup,Tecnico,7,3,Anual,159.0,0,2022-02-24,9,8,0.43,3,2,3,1,0,0.18,0.07,0.26,0.2,0.12,0.51,0.15,0.17,0.04,0.04,21,28,6,34,7,1.8,1.1,2.3,1.4,2.6,2.3,0,0,1,10,4,7,5,0,697,Estandar,1,5.5,8.0,1
PLZ-01249,España,16,No especifica,Expert Duo,Escuela de Gestion y Liderazgo,Desktop,Ascender en trabajo actual,Universitario en curso,7,1,Anual,174.0,0,2022-06-26,16,13,0.33,4,3,1,0,0,0.13,0.12,0.14,0.06,0.47,0.05,0.81,0.8,0.05,0.31,3,7,15,77,13,3.2,3.1,2.0,3.9,3.8,-3.7,22,0,0,16,3,7,16,0,198,Estandar,0,0.0,7.0,0
PLZ-01250,Argentina,28,Femenino,Expert,Escuela de E-commerce y Negocios Digitales,Desktop,Freelance / proyectos propios,Posgrado,0,1,Anual,243.0,0,2024-06-02,9,13,0.1,1,0,2,0,0,0.17,0.13,0.38,0.03,0.27,0.31,0.07,0.14,0.26,0.33,4,11,9,62,22,5.5,3.2,4.9,3.5,3.1,3.7,11,0,4,11,5,3,10,1,146,Estandar,0,0.0,8.0,0
PLZ-01251,Chile,27,No especifica,Expert Family,Escuela de Finanzas e Inversiones,Mobile,Conseguir empleo tech,Universitario completo,1,27,Cuotas x4,111.0,1,2023-04-13,18,14,0.3,4,3,2,0,0,0.23,0.11,0.06,0.15,0.16,0.22,0.52,0.24,0.18,0.16,5,15,19,93,2,0.5,0.6,0.7,0.7,0.4,-2.1,13,0,1,17,2,8,23,0,550,Estandar,3,2.3,8.0,0
PLZ-01252,Colombia,24,Masculino,Gratuito,Escuela de Videojuegos,Mobile,Conseguir empleo tech,Universitario completo,1,1,Sin_suscripcion,-1.0,0,2023-05-10,24,2,0.11,0,0,3,0,0,0.56,0.22,0.0,0.49,0.14,0.43,0.26,0.1,0.29,0.22,25,26,2,2,2,0.5,0.7,0.3,0.3,0.4,-0.3,7,0,0,10,3,6,23,0,86,Estandar,1,5.2,0.0,0
PLZ-01253,México,29,Masculino,Expert,Escuela de Data Science e Inteligencia Artificial,Tablet,Emprender startup,Tecnico,10,3,Anual,31.0,0,2024-09-14,108,9,0.42,3,2,1,0,0,0.65,0.01,0.14,0.05,0.23,0.21,0.51,0.13,0.06,0.17,0,5,7,51,9,2.2,3.1,1.5,3.1,2.6,2.9,5,0,3,23,5,7,8,0,166,Estandar,0,0.0,2.0,1
PLZ-01254,México,27,Masculino,Expert,Escuela de Ciberseguridad,Mobile,Freelance / proyectos propios,Tecnico,1,6,Anual,4.0,0,2025-02-15,29,9,0.23,2,1,2,0,0,0.21,0.2,0.33,0.5,0.45,0.09,0.18,0.42,0.14,0.2,33,39,0,38,1,0.2,0.0,0.0,0.0,0.0,-2.9,21,0,0,7,3,7,6,0,237,Estandar,1,4.3,10.0,0
PLZ-01255,Argentina,22,Masculino,Expert,Escuela de Gestion y Liderazgo,Desktop,Conseguir empleo tech,Universitario en curso,0,13,Cuotas x4,18.0,0,2022-07-21,61,11,0.46,5,4,0,0,0,0.22,0.08,0.26,0.09,0.18,0.32,0.37,0.22,0.43,0.48,12,12,7,65,22,5.5,7.5,5.2,5.3,7.5,-3.4,16,0,3,14,2,8,30,0,660,Estandar,0,0.0,6.0,0
PLZ-01256,Colombia,26,Femenino,Gratuito,Escuela de Soft Skills,Desktop,Freelance / proyectos propios,Universitario en curso,0,1,Sin_suscripcion,-1.0,0,2024-05-13,60,4,0.32,1,0,1,0,0,0.05,0.17,0.17,0.12,0.49,0.21,0.45,0.02,0.42,0.05,6,10,3,25,17,4.2,4.3,2.5,4.9,3.3,-1.2,4,0,0,18,4,5,6,0,85,Estandar,3,3.2,6.0,0
PLZ-01257,México,34,Masculino,Expert,Escuela de Programacion y Software,Desktop,Emprender startup,Universitario completo,5,37,Anual,232.0,0,2024-08-16,4,4,0.32,1,0,3,0,0,0.08,0.21,0.11,0.11,0.38,0.07,0.42,0.2,0.02,0.33,19,23,9,29,18,4.5,2.7,3.1,6.3,3.6,1.2,4,0,1,6,4,3,2,0,1530,Pro,3,6.4,10.0,0
PLZ-01258,Colombia,28,Femenino,Expert,Escuela de Ciberseguridad,Mobile,Ascender en trabajo actual,Posgrado,7,7,Anual,290.0,0,2025-03-14,53,9,0.42,3,2,3,1,1,0.35,0.17,0.31,0.35,0.16,0.18,0.03,0.24,0.14,0.16,31,31,0,67,1,0.2,0.0,0.0,0.0,0.0,-4.3,1,0,0,20,3,5,18,1,1030,Estandar,1,6.8,8.0,0
PLZ-01259,México,30,Masculino,Expert,Escuela de Diseno Grafico,Tablet,Conseguir empleo tech,Universitario en curso,2,2,Anual,48.0,0,2022-06-30,44,10,0.43,4,3,1,0,0,0.23,0.26,0.26,0.17,0.06,0.07,0.09,0.17,0.17,0.57,8,11,8,46,3,0.8,0.7,0.6,1.1,0.8,1.0,1,0,2,22,3,2,3,0,203,Estandar,0,0.0,5.0,1
